"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pkn2",914.785125239992,0.120054995907316,0.0962231859349995,1.24767221892253,0.212151119054307,0.999887176930905
"9530052C20Rik",35.6472412931037,0.0356036333518241,0.358931219295075,0.0991934706090711,0.920984658991254,0.999887176930905
"Lmo4",467.628203552418,0.101883284271255,0.112113920715711,0.908747848802844,0.363483240572069,0.999887176930905
"Hs2st1",891.69604829509,0.0802105794360743,0.106414809213533,0.753753918546458,0.450996998984514,0.999887176930905
"Selenof",1438.78992396792,0.204117024464244,0.0893282715217146,2.28502153894947,0.0223115648301108,0.42254023091227
"Sh3glb1",1148.86977689044,0.144629387265342,0.0955769376901608,1.51322474605954,0.130222580484288,0.936649119360016
"Clca3a1",26.3114700865377,0.653864675059279,0.4607704727226,1.41906809087771,0.155879165684807,0.976089366617086
"Odf2l",507.77040839491,0.036427535926997,0.127806387071465,0.285021247855382,0.775627863362041,0.999887176930905
"Znhit6",90.7233156102749,0.0214188943165813,0.196691520320078,0.108895870456063,0.913285082066233,0.999887176930905
"Ccn1",199.850811274776,0.178200249976517,0.229650474558112,0.775962907629108,0.43777088717395,0.999887176930905
"Gm17501",18.8615716845656,-0.0828962271304745,0.456951682477927,-0.181411362096208,0.856044701182429,0.999887176930905
"Ddah1",240.433998977031,-0.206750804112285,0.169680354154747,-1.21847225709896,0.223044561153947,0.999887176930905
"Bcl10",173.826605347208,0.24726925103534,0.150603200944366,1.64185920010215,0.100619186955182,0.874731397845803
"2410004B18Rik",103.787120444318,0.13258989177142,0.199147617778572,0.665786983798339,0.505547265730619,0.999887176930905
"Syde2",171.630795586137,-0.0628075448019643,0.164566791746445,-0.38165382052738,0.702718157578718,0.999887176930905
"Dnai3",1151.49709843349,0.162619545139124,0.147685036856938,1.10112404479171,0.270842673437401,0.999887176930905
"Mcoln3",18.4252937830851,-0.656732715375711,0.53726281344699,-1.22236771080846,0.221568604075907,0.999887176930905
"Lpar3",10.2675911672183,0.0355597048474966,0.584078765147021,0.0608816943354305,0.951453428202854,0.999887176930905
"Ssx2ip",583.161068229116,-0.00866092187769817,0.111785471191532,-0.0774780638787904,0.93824324129914,0.999887176930905
"Ctbs",256.033713444006,-0.0604496230470081,0.135202847985875,-0.447103178280115,0.654800564339583,0.999887176930905
"Spata1",28.8009334837591,-0.419710150480439,0.363575210081753,-1.1543970513998,0.248337423484668,0.999887176930905
"Gng5",674.939596587186,0.148462576678401,0.0952725280598615,1.55829366241986,0.11916365061544,0.914887672691398
"Rpf1",140.435716044531,0.180687943930477,0.171926393802318,1.05096105335771,0.29327647767921,0.999887176930905
"Prkacb",719.540326098414,-0.0271867096341374,0.0962422330532693,-0.282482115923992,0.777573857857636,0.999887176930905
"Ttll7",355.214006681383,-0.223185852697685,0.134182925707413,-1.66329547161868,0.0962533047346758,0.86547721736986
"Adgrl2",299.724394293034,-0.0374523373090873,0.121540681467815,-0.308146514046041,0.757970848974247,0.999887176930905
"Adgrl4",142.17371690735,-0.0316264816425786,0.214774340570931,-0.147254469777472,0.882931168482926,0.999887176930905
"Ifi44",193.958405491084,4.96364127081365,0.987566100328235,5.0261357383206,5.00461718642166e-07,0.000190638549885865
"Dnajb4",210.247299623327,-0.0743920416950317,0.154545659304926,-0.481359632031158,0.63026092190764,0.999887176930905
"Fubp1",1491.85776767523,0.0720355926493148,0.0839881305575343,0.857687772916535,0.391064893422964,0.999887176930905
"Nexn",23.5424234842897,-0.00904725580815504,0.439227194477042,-0.0205981230714255,0.983566237721443,0.999887176930905
"Miga1",1228.4760170214,-0.224879168109257,0.0996075329914698,-2.25765222122824,0.0239673501837975,0.446192959069101
"Usp33",583.505139864571,-0.158080075265442,0.105136396718359,-1.50357136253118,0.132691769424538,0.940504887789306
"Zzz3",842.576060961141,-0.0657462213230711,0.104241581755773,-0.630710127529602,0.528230075918452,0.999887176930905
"LOC118568621",23.5349518803832,-0.883994742775146,0.416201298742254,-2.12395959706649,0.0336735221887015,0.547130612972459
"Ak5",18.9802754602062,0.464418510729408,0.518328096570912,0.895993317363748,0.370256332340347,0.999887176930905
"Pigk",819.75499397835,0.166490742375044,0.0949167395589399,1.75407144354826,0.0794182660893897,0.817045107217795
"St6galnac3",149.47119885705,-0.105624622253884,0.188234661643132,-0.561132691141308,0.574707083756777,0.999887176930905
"Rabggtb",332.293849624995,-0.0197722772189813,0.121676502091948,-0.162498731300147,0.870913127274688,0.999887176930905
"Acadm",1395.40006687458,-0.0401840961972395,0.105928128757091,-0.379352459717169,0.704426148437575,0.999887176930905
"Slc44a5",31.2840634305053,-0.262824709242654,0.380081776968104,-0.691495160171044,0.489254421161832,0.999887176930905
"Tyw3",88.6072491963166,-0.0877424199975872,0.20954968030334,-0.418718939921899,0.675421552105387,0.999887176930905
"Cryz",487.800212748327,-0.0993015742285556,0.137022046816412,-0.724712384143584,0.468628496060242,0.999887176930905
"Erich3",170.111822239178,-0.0142505300875381,0.269111779283502,-0.0529539439911529,0.95776860356277,0.999887176930905
"Tnni3k",15.8445740216514,-0.470436977586664,0.587133060486221,-0.801244231072735,0.42299026955047,0.999887176930905
"Fpgt",162.361237542418,0.16119374391944,0.184103378830714,0.875561029586865,0.381268718828726,0.999887176930905
"Lrriq3",39.6409670049929,-0.41209149126585,0.312378177255879,-1.31920704220094,0.187099904622398,0.999887176930905
"4930570G19Rik",20.7065406011422,-0.041459155176303,0.447445295698819,-0.0926574836630077,0.926175674764984,0.999887176930905
"Negr1",401.286016544967,-0.145654828276038,0.129261106174945,-1.12682641040457,0.259815881857692,0.999887176930905
"Zranb2",860.617080582406,0.123112713150094,0.0921936696146541,1.33537057006922,0.181755091988802,0.993704133485535
"Ptger3",13.2285431333519,0.0571937446138858,0.561063479925432,0.101938099092615,0.918805808759712,0.999887176930905
"Cth",45.3722114158891,-0.437406288914113,0.326534204829439,-1.33954202176947,0.1803942839734,0.991702500384111
"Ankrd13c",841.588421004703,0.0303577530508679,0.113798566783851,0.266767446276625,0.789648220285622,0.999887176930905
"Srsf11",1142.29837435355,0.0508622837984378,0.0807025746481597,0.630243632500982,0.528535196014684,0.999887176930905
"Lrrc40",255.526072705655,0.0961544868377079,0.143680770547163,0.669223073286244,0.503353189862593,0.999887176930905
"Lrrc7",26.0243507486012,-0.832895601440356,0.36946464329064,-2.25433100721672,0.0241753520613525,0.447384869559479
"Depdc1a",51.6917827284461,0.298143221097431,0.27389436319962,1.08853361425382,0.276359605503756,0.999887176930905
"Wls",2489.79519369244,0.154001111482553,0.0862532153902404,1.78545357162393,0.0741877757749022,0.794742707974388
"Tmem68",179.054096522575,-0.0544951891338253,0.173964657955239,-0.313254368872136,0.754087415027964,0.999887176930905
"Tgs1",350.129253779508,0.0880547190640836,0.110764941957092,0.794969215965409,0.426631409382316,0.999887176930905
"Lyn",186.096901730712,0.542553987282515,0.198979990725296,2.72667611102436,0.0063975802456568,0.19182463499628
"Rps20",1694.77367116362,0.0437900251262052,0.0766913837897224,0.570990155116664,0.568006316332426,0.999887176930905
"Plag1",138.915085289597,-0.218829453375711,0.172639589676193,-1.26755081952032,0.204958404383869,0.999887176930905
"Chchd7",156.842536587695,-0.0546204495369433,0.16067777709351,-0.339937796781666,0.733903372069844,0.999887176930905
"Penk",149.1448919227,0.0117898584597904,0.213979243487559,0.0550981406777238,0.956060277420638,0.999887176930905
"Bpnt2",2208.90212634895,-0.0614786870488338,0.0904842704240842,-0.679440600677817,0.496858731981217,0.999887176930905
"Fam110b",113.240287932073,-0.0997461836711652,0.192475686318884,-0.518227447730259,0.604299586380885,0.999887176930905
"Ubxn2b",189.881193400109,0.00926072162815937,0.163472103710534,0.0566501648780252,0.954823872882831,0.999887176930905
"Sdcbp",2004.97836323302,0.0415343163341855,0.0689425301357017,0.602448390745629,0.546875707006433,0.999887176930905
"Nsmaf",339.699958877511,-0.0172037300382307,0.130149191522768,-0.132184686181636,0.89483821348645,0.999887176930905
"Tox",116.418184639281,-0.212362546801694,0.17689205187753,-1.20052056917018,0.229937229039891,0.999887176930905
"Car8",14.4728004940746,-0.103722445816808,0.48206485344798,-0.215162845984168,0.829640357108124,0.999887176930905
"Rab2a",1680.6288766392,-0.0764841710110955,0.0843030961979757,-0.907252218014408,0.364273435713605,0.999887176930905
"Chd7",427.957990348713,0.0664906764962347,0.133516383085163,0.497996387857691,0.618486588146923,0.999887176930905
"Clvs1",10.4139940102737,-0.334104876686361,0.67929786218624,-0.491838551664338,0.622833480777259,0.999887176930905
"Asph",636.640911674851,-0.0842032631714087,0.135327738402324,-0.622217323406939,0.533798976503598,0.999887176930905
"4930412C18Rik",19.815539097745,-0.0610441502224151,0.440017619554942,-0.138731149639323,0.88966260225573,0.999887176930905
"Cfap418",511.794703282821,-0.0157496054340289,0.109642174417822,-0.143645504274757,0.885780406037313,0.999887176930905
"Plekhf2",257.579143507259,0.121979555158234,0.15039269380785,0.811073676983812,0.417323361374536,0.999887176930905
"Ndufaf6",150.044369972459,0.0399754978365364,0.18105779297975,0.220788606657805,0.825257035248042,0.999887176930905
"Trp53inp1",488.633154080965,0.357175330223866,0.106892893442036,3.34143195793973,0.000833474424858286,0.0463275443856594
"A630034I12Rik",22.0595440719468,0.106188137800799,0.560500475200956,0.189452359987255,0.849738290090045,0.999887176930905
"Ccne2",49.0419884821679,0.151688723996939,0.291925985522119,0.519613640168549,0.603332889156865,0.999887176930905
"Ints8",341.305657772975,0.153181553015407,0.126421714730854,1.21167121757147,0.2256382610153,0.999887176930905
"Dpy19l4",442.158397631286,0.0260246243424684,0.112335979891282,0.231667755670577,0.816796077333198,0.999887176930905
"Virma",733.61223203962,0.0537890465305351,0.0856168109122844,0.628253329660255,0.529837999579399,0.999887176930905
"Rad54b",53.6295971301541,0.0262937640396648,0.275970110377978,0.0952775791684538,0.924094350858097,0.999887176930905
"Fsbp",12.7971847984061,-0.584215859486199,0.50550646719396,-1.15570402635826,0.247802240695072,0.999887176930905
"Gem",13.8153172256716,0.0165788523545844,0.527736255565729,0.0314150338919049,0.97493855175707,0.999887176930905
"Cdh17",26.7123305920472,-0.206537010987805,0.420875821631907,-0.490731470833788,0.623616384771049,0.999887176930905
"Pdp1",49.2921284188519,0.289099763633126,0.264595563471545,1.09261001900441,0.274565061870684,0.999887176930905
"Tmem67",364.716075576692,0.055492288495859,0.128440807271968,0.432045622216906,0.665708255246753,0.999887176930905
"Rbm12b2",126.077356745168,-0.194487613710877,0.189308928015786,-1.02735573936935,0.304252984773382,0.999887176930905
"Rbm12b1",70.5961750764101,0.111016771267366,0.230237200577345,0.482184334195252,0.629675004514868,0.999887176930905
"Cibar1",270.102022825915,-0.0599730942651474,0.118193060842793,-0.50741637315677,0.611862699808189,0.999887176930905
"Gm46845",18.6235304836332,-0.0460380114368104,0.432046787123542,-0.106557930318889,0.915139695231651,0.999887176930905
"Triqk",68.1075240344548,-0.136206544045736,0.25121776420463,-0.542185161455336,0.587690956368594,0.999887176930905
"Runx1t1",68.512936245647,0.0268013743311747,0.274000460589984,0.0978150703596094,0.922079140354853,0.999887176930905
"Slc26a7",547.768518720701,-0.536398451804059,0.157788566232628,-3.39947604957158,0.000675150925631234,0.0392270568930956
